move_id,year,month,origin,origin_lat,origin_lon,destination,dest_lat,dest_lon,students_moved
MOV028451,2023,10,Rogers Park,42.02594,-87.682134,Austin,41.90426,-87.772736,116
MOV028452,2023,5,Englewood,41.789282,-87.628879,Loop,41.870641,-87.613721,64
MOV028453,2022,6,Hyde Park,41.804154,-87.603782,Pilsen,41.840768,-87.637499,156
MOV028454,2022,9,Rogers Park,42.026746,-87.676239,Hyde Park,41.781414,-87.580409,188
MOV028455,2022,12,Hyde Park,41.793374,-87.604457,Pilsen,41.848208,-87.670521,373
MOV028456,2021,6,Rogers Park,42.018633,-87.656101,Lakeview,41.957234,-87.665142,43
MOV028457,2022,7,Rogers Park,42.019144,-87.658542,Austin,41.888693,-87.779562,204
MOV028458,2023,7,Hyde Park,41.779062,-87.604315,Englewood,41.765582,-87.650552,355
MOV028459,2023,5,Loop,41.897812,-87.641327,South Shore,41.7625,-87.584143,157
MOV028460,2021,2,Englewood,41.794811,-87.633729,Austin,41.903952,-87.771445,226
MOV028461,2024,2,Austin,41.883331,-87.745964,Lakeview,41.940768,-87.643941,158
MOV028462,2023,4,South Shore,41.749752,-87.585514,Pilsen,41.86101,-87.649016,234
MOV028463,2021,1,Pilsen,41.850388,-87.658163,Englewood,41.762896,-87.630993,238
MOV028464,2023,5,Austin,41.876798,-87.75838,Hyde Park,41.776237,-87.599579,153
MOV028465,2021,3,Hyde Park,41.80875,-87.572722,Pilsen,41.848256,-87.675688,330
MOV028466,2021,5,Englewood,41.78663,-87.629262,Rogers Park,41.991252,-87.680225,284
MOV028467,2023,7,South Shore,41.774436,-87.556965,Pilsen,41.837431,-87.673846,145
MOV028468,2024,1,Pilsen,41.876356,-87.675678,Lakeview,41.954043,-87.636782,302
MOV028469,2021,8,Loop,41.860166,-87.634506,Pilsen,41.8536,-87.660181,129
MOV028470,2021,2,Lakeview,41.943318,-87.657319,Austin,41.875322,-87.75232,280
MOV028471,2021,2,Hyde Park,41.8059,-87.610667,Lakeview,41.924292,-87.665852,38
MOV028472,2024,11,South Shore,41.748688,-87.587145,Pilsen,41.851501,-87.646653,386
MOV028473,2022,11,Austin,41.902822,-87.770163,Rogers Park,42.001827,-87.656632,158
MOV028474,2022,5,Rogers Park,42.016358,-87.656523,Englewood,41.794473,-87.625862,104
MOV028475,2022,5,Austin,41.877949,-87.781873,Loop,41.897266,-87.628891,74
MOV028476,2025,1,Englewood,41.759833,-87.650984,Lakeview,41.948739,-87.641103,259
MOV028477,2021,4,Lakeview,41.923571,-87.653046,Austin,41.900611,-87.78535,382
MOV028478,2025,11,Lakeview,41.947315,-87.661635,Loop,41.890621,-87.63062,395
MOV028479,2021,8,Hyde Park,41.795639,-87.575781,Lakeview,41.935016,-87.658851,20
MOV028480,2021,12,Loop,41.887609,-87.635485,Englewood,41.761467,-87.646553,183
MOV028481,2025,6,Pilsen,41.864548,-87.637009,Austin,41.902452,-87.779546,319
MOV028482,2022,10,Austin,41.88204,-87.746018,Loop,41.894166,-87.619105,360
MOV028483,2025,8,South Shore,41.752811,-87.559065,Loop,41.870658,-87.642199,98
MOV028484,2024,11,Lakeview,41.947927,-87.653034,Rogers Park,42.002448,-87.675884,386
MOV028485,2024,8,Loop,41.893484,-87.628324,Pilsen,41.853423,-87.660257,90
MOV028486,2025,2,Austin,41.884607,-87.770027,Lakeview,41.952703,-87.669482,247
MOV028487,2021,8,Englewood,41.774526,-87.652739,South Shore,41.77928,-87.555738,361
MOV028488,2023,3,Hyde Park,41.789952,-87.588824,South Shore,41.762737,-87.564162,119
MOV028489,2022,8,Pilsen,41.863874,-87.666514,Englewood,41.779146,-87.646922,367
MOV028490,2025,8,Hyde Park,41.775257,-87.594361,Austin,41.888555,-87.767305,225
MOV028491,2024,10,Pilsen,41.865717,-87.640738,Hyde Park,41.792007,-87.601731,57
MOV028492,2023,12,Pilsen,41.860169,-87.662465,South Shore,41.769161,-87.591802,32
MOV028493,2024,2,Rogers Park,42.001224,-87.670996,Lakeview,41.9543,-87.662285,300
MOV028494,2023,8,Austin,41.868644,-87.766696,Loop,41.889205,-87.625945,183
MOV028495,2024,10,Loop,41.897062,-87.644381,Austin,41.900031,-87.779836,311
MOV028496,2024,12,Hyde Park,41.787161,-87.581327,Pilsen,41.837568,-87.647412,272
MOV028497,2024,7,Englewood,41.75677,-87.628819,Hyde Park,41.795598,-87.584479,184
MOV028498,2022,5,Englewood,41.763732,-87.625524,Rogers Park,42.008806,-87.656437,115
MOV028499,2021,2,Lakeview,41.943471,-87.646757,Hyde Park,41.785937,-87.594802,23
MOV028500,2022,4,Pilsen,41.851155,-87.636536,Austin,41.893947,-87.756921,147
MOV028501,2022,8,Pilsen,41.865433,-87.661184,Austin,41.904526,-87.758147,304
MOV028502,2021,6,Rogers Park,42.000638,-87.653631,South Shore,41.742264,-87.560342,38
MOV028503,2021,4,Austin,41.90675,-87.751692,Englewood,41.788031,-87.650223,32
MOV028504,2023,5,Loop,41.874799,-87.64017,South Shore,41.752081,-87.559249,387
MOV028505,2021,10,South Shore,41.777608,-87.582988,Austin,41.872901,-87.76685,225
MOV028506,2023,8,Lakeview,41.947524,-87.653289,Englewood,41.771738,-87.658464,291
MOV028507,2022,12,Englewood,41.793959,-87.660901,South Shore,41.760172,-87.56434,138
MOV028508,2022,6,South Shore,41.746666,-87.589572,Austin,41.891503,-87.759677,21
MOV028509,2023,8,Englewood,41.793306,-87.651946,South Shore,41.74384,-87.590526,295
MOV028510,2023,2,Pilsen,41.862849,-87.673506,Loop,41.896022,-87.625052,90
MOV028511,2025,5,Loop,41.880945,-87.619879,Hyde Park,41.806898,-87.579232,163
MOV028512,2022,9,Hyde Park,41.775819,-87.588891,Rogers Park,42.025911,-87.659722,96
MOV028513,2023,10,Austin,41.898576,-87.756776,Lakeview,41.939267,-87.663862,98
MOV028514,2024,7,Hyde Park,41.806825,-87.583318,Rogers Park,42.023494,-87.651067,325
MOV028515,2024,1,Hyde Park,41.792636,-87.60441,Austin,41.891868,-87.755823,339
MOV028516,2024,4,Loop,41.880526,-87.620915,Austin,41.885567,-87.779344,222
MOV028517,2022,8,Lakeview,41.959052,-87.635601,Austin,41.897977,-87.764718,204
MOV028518,2023,1,South Shore,41.749855,-87.591298,Loop,41.858156,-87.640246,145
MOV028519,2023,7,Pilsen,41.860288,-87.660494,Loop,41.872435,-87.646382,192
MOV028520,2025,2,South Shore,41.760047,-87.581534,Englewood,41.77493,-87.648727,267
MOV028521,2022,3,South Shore,41.768347,-87.568646,Hyde Park,41.788947,-87.606728,51
MOV028522,2022,11,Pilsen,41.867459,-87.671952,Austin,41.900025,-87.783132,94
MOV028523,2022,6,Hyde Park,41.792924,-87.578447,Englewood,41.782147,-87.659285,287
MOV028524,2021,4,Lakeview,41.924951,-87.662163,Loop,41.883648,-87.631863,383
MOV028525,2025,8,Hyde Park,41.797856,-87.58208,Pilsen,41.866293,-87.653706,102
MOV028526,2025,5,Lakeview,41.942596,-87.665207,Englewood,41.774611,-87.651806,179
MOV028527,2025,2,Hyde Park,41.806119,-87.571348,Pilsen,41.836656,-87.664181,311
MOV028528,2023,8,Austin,41.898273,-87.757168,Lakeview,41.925922,-87.635113,189
MOV028529,2025,4,Pilsen,41.868383,-87.653325,Englewood,41.773175,-87.660735,43
MOV028530,2021,7,Lakeview,41.942349,-87.666296,Austin,41.894381,-87.77761,279
MOV028531,2023,4,Hyde Park,41.777543,-87.608476,Rogers Park,42.023009,-87.653057,271
MOV028532,2024,9,Rogers Park,41.996585,-87.677366,Pilsen,41.846605,-87.667345,201
MOV028533,2025,3,Austin,41.906487,-87.753309,Hyde Park,41.803877,-87.573827,162
MOV028534,2025,1,Englewood,41.784683,-87.642939,Loop,41.883612,-87.621732,97
MOV028535,2024,9,Pilsen,41.867008,-87.660828,Loop,41.875447,-87.611294,83
MOV028536,2024,9,South Shore,41.76382,-87.557816,Englewood,41.767098,-87.62275,379
MOV028537,2021,9,Austin,41.904384,-87.748516,Lakeview,41.927969,-87.638479,338
MOV028538,2023,9,Austin,41.893788,-87.75035,South Shore,41.76961,-87.589858,24
MOV028539,2023,6,Rogers Park,42.024093,-87.671238,Hyde Park,41.805677,-87.590177,74
MOV028540,2025,11,Austin,41.899573,-87.76442,Rogers Park,42.010569,-87.683134,273
MOV028541,2024,4,Austin,41.872705,-87.773695,Lakeview,41.922162,-87.655579,257
MOV028542,2023,7,Hyde Park,41.797266,-87.595842,Rogers Park,42.007574,-87.66724,120
MOV028543,2023,11,Austin,41.892207,-87.767774,Loop,41.871867,-87.611432,38
MOV028544,2023,11,Loop,41.861838,-87.648215,Rogers Park,41.989456,-87.685093,239
MOV028545,2024,10,Lakeview,41.935005,-87.649432,South Shore,41.758733,-87.567275,38
MOV028546,2023,9,South Shore,41.747982,-87.564092,Englewood,41.761693,-87.625043,127
MOV028547,2021,10,Hyde Park,41.783593,-87.592986,Pilsen,41.84542,-87.660715,82
MOV028548,2025,7,Englewood,41.756431,-87.624098,Loop,41.889813,-87.648006,178
MOV028549,2021,8,Hyde Park,41.812453,-87.596487,Englewood,41.788774,-87.658204,358
MOV028550,2024,11,Englewood,41.768511,-87.659035,South Shore,41.771125,-87.589552,272
MOV028551,2023,11,Austin,41.87245,-87.750967,Loop,41.862439,-87.622601,369
MOV028552,2023,2,South Shore,41.743848,-87.590777,Pilsen,41.849629,-87.67119,108
MOV028553,2022,10,Loop,41.86742,-87.637812,Lakeview,41.941052,-87.638341,286
MOV028554,2023,8,Hyde Park,41.781538,-87.58592,Austin,41.896545,-87.776489,172
MOV028555,2023,10,Lakeview,41.939106,-87.67138,Pilsen,41.872718,-87.658918,181
MOV028556,2023,6,Pilsen,41.851948,-87.659132,Englewood,41.792839,-87.65113,65
MOV028557,2024,7,Pilsen,41.859117,-87.675093,Englewood,41.790187,-87.649705,129
MOV028558,2022,3,Rogers Park,42.01573,-87.678421,Pilsen,41.845375,-87.665801,227
MOV028559,2023,12,Hyde Park,41.791502,-87.575035,Englewood,41.790815,-87.634138,373
MOV028560,2022,10,Pilsen,41.87493,-87.663853,Rogers Park,42.004444,-87.665426,399
MOV028561,2022,9,Lakeview,41.951303,-87.641648,Englewood,41.755582,-87.631584,198
MOV028562,2023,6,Englewood,41.793339,-87.628365,Pilsen,41.865526,-87.674655,397
MOV028563,2025,7,Pilsen,41.850033,-87.637783,Hyde Park,41.809926,-87.59817,190
MOV028564,2021,10,Lakeview,41.946269,-87.636536,Austin,41.906193,-87.776746,311
MOV028565,2023,3,Hyde Park,41.808605,-87.601787,Austin,41.872945,-87.768704,112
MOV028566,2024,12,Rogers Park,42.007052,-87.658918,Englewood,41.771786,-87.657222,86
MOV028567,2022,5,Lakeview,41.95726,-87.671277,Englewood,41.759149,-87.652473,84
MOV028568,2023,1,Hyde Park,41.776174,-87.589238,Englewood,41.759592,-87.629162,304
MOV028569,2021,1,Rogers Park,42.005251,-87.660357,Hyde Park,41.804278,-87.605465,282
MOV028570,2025,5,Austin,41.876185,-87.753568,South Shore,41.756414,-87.554422,237
MOV028571,2023,6,Rogers Park,41.997112,-87.652931,Englewood,41.770986,-87.632916,84
MOV028572,2025,11,Englewood,41.764331,-87.647633,Loop,41.876541,-87.620615,51
MOV028573,2021,8,Pilsen,41.856847,-87.662549,Hyde Park,41.810225,-87.602643,271
MOV028574,2023,11,Lakeview,41.927568,-87.644223,Hyde Park,41.791325,-87.609104,358
MOV028575,2022,11,Englewood,41.768648,-87.64847,Austin,41.880523,-87.750158,33
MOV028576,2022,6,South Shore,41.758286,-87.587835,Hyde Park,41.798812,-87.605767,306
MOV028577,2023,8,Austin,41.881647,-87.749926,Englewood,41.772738,-87.628715,66
MOV028578,2025,7,Englewood,41.774439,-87.63399,Loop,41.88835,-87.635952,106
MOV028579,2023,2,Austin,41.907346,-87.769513,Rogers Park,42.024819,-87.680552,131
MOV028580,2025,12,Pilsen,41.873473,-87.661255,Rogers Park,42.004373,-87.659393,245
MOV028581,2022,11,Austin,41.898663,-87.761262,Englewood,41.766296,-87.626361,155
MOV028582,2025,5,South Shore,41.7499,-87.587034,Austin,41.870324,-87.767644,160
MOV028583,2021,8,Lakeview,41.937447,-87.661377,Hyde Park,41.794797,-87.577879,87
MOV028584,2024,12,South Shore,41.769118,-87.573149,Pilsen,41.867761,-87.662678,331
MOV028585,2025,6,Hyde Park,41.804266,-87.600788,Loop,41.866206,-87.610343,129
MOV028586,2021,1,South Shore,41.749735,-87.569288,Englewood,41.779766,-87.628919,334
MOV028587,2023,4,Hyde Park,41.787946,-87.584115,Pilsen,41.855719,-87.655277,362
MOV028588,2025,10,Loop,41.891002,-87.647289,South Shore,41.762391,-87.589266,326
MOV028589,2023,8,Loop,41.880649,-87.642547,Rogers Park,42.004075,-87.661353,257
MOV028590,2025,2,Lakeview,41.931077,-87.638159,Hyde Park,41.794918,-87.597374,280
MOV028591,2024,9,Hyde Park,41.80187,-87.585359,Englewood,41.788022,-87.647941,347
MOV028592,2025,1,South Shore,41.747194,-87.590145,Austin,41.885056,-87.773946,93
MOV028593,2024,8,Hyde Park,41.809039,-87.572127,Loop,41.86752,-87.617979,152
MOV028594,2021,12,Loop,41.868747,-87.622743,Rogers Park,42.006128,-87.672681,154
MOV028595,2022,6,Pilsen,41.859668,-87.644389,Austin,41.893832,-87.777309,178
MOV028596,2022,1,Rogers Park,41.996528,-87.651537,Lakeview,41.945942,-87.670257,145
MOV028597,2025,2,Rogers Park,42.005641,-87.665421,Loop,41.888701,-87.635112,51
MOV028598,2021,8,Lakeview,41.952223,-87.655794,Englewood,41.790899,-87.626845,164
MOV028599,2024,9,Hyde Park,41.780915,-87.609579,South Shore,41.766163,-87.58982,286
MOV028600,2025,11,Englewood,41.788308,-87.66075,Loop,41.890133,-87.626169,101
MOV028601,2025,12,Loop,41.887602,-87.634843,Englewood,41.787111,-87.64895,295
MOV028602,2023,9,Englewood,41.794456,-87.647485,Pilsen,41.871921,-87.664024,271
MOV028603,2025,5,Austin,41.891224,-87.759434,Englewood,41.774398,-87.652727,119
MOV028604,2021,2,Englewood,41.756386,-87.627474,Loop,41.860773,-87.629333,340
MOV028605,2024,6,South Shore,41.779804,-87.579913,Lakeview,41.953831,-87.663151,325
MOV028606,2025,5,Hyde Park,41.810984,-87.582881,Loop,41.868555,-87.646268,57
MOV028607,2024,9,Englewood,41.760945,-87.645133,Lakeview,41.948146,-87.669079,321
MOV028608,2022,3,Austin,41.895207,-87.758975,South Shore,41.776828,-87.558719,185
MOV028609,2022,6,Austin,41.897679,-87.779069,Loop,41.89283,-87.618466,258
MOV028610,2023,3,Englewood,41.760172,-87.633458,Rogers Park,42.00881,-87.657082,267
MOV028611,2025,11,Lakeview,41.927124,-87.655012,Englewood,41.766037,-87.629369,35
MOV028612,2023,10,South Shore,41.768906,-87.575915,Lakeview,41.948173,-87.669506,234
MOV028613,2023,12,Pilsen,41.859499,-87.660879,Austin,41.905032,-87.765808,243
MOV028614,2022,4,Austin,41.897488,-87.756068,Englewood,41.785427,-87.638983,183
MOV028615,2023,7,Hyde Park,41.799917,-87.573331,Englewood,41.77499,-87.633745,77
MOV028616,2023,6,Hyde Park,41.792048,-87.574338,Lakeview,41.95932,-87.657623,106
MOV028617,2021,9,Pilsen,41.850686,-87.668964,Lakeview,41.953279,-87.666238,91
MOV028618,2023,8,Pilsen,41.838461,-87.661459,Austin,41.886783,-87.773663,20
MOV028619,2024,8,Englewood,41.774326,-87.651057,Rogers Park,42.021299,-87.659412,237
MOV028620,2021,5,Rogers Park,41.991347,-87.663214,Austin,41.890225,-87.757482,174
MOV028621,2023,2,Hyde Park,41.785759,-87.603726,South Shore,41.757849,-87.557546,245
MOV028622,2022,10,Pilsen,41.858693,-87.640139,Rogers Park,42.004717,-87.673454,64
MOV028623,2025,2,Austin,41.90159,-87.746314,Lakeview,41.943653,-87.639857,32
MOV028624,2021,1,South Shore,41.743989,-87.586512,Rogers Park,42.005648,-87.657694,20
MOV028625,2021,9,South Shore,41.767112,-87.571528,Pilsen,41.845632,-87.655163,366
MOV028626,2022,11,Lakeview,41.951427,-87.653997,Rogers Park,42.003263,-87.669367,308
MOV028627,2024,10,Lakeview,41.940688,-87.642256,South Shore,41.774658,-87.571137,348
MOV028628,2023,9,Austin,41.870259,-87.772351,Rogers Park,41.995069,-87.665872,176
MOV028629,2021,6,Pilsen,41.858042,-87.669298,Hyde Park,41.804234,-87.601411,20
MOV028630,2023,2,Englewood,41.789569,-87.626912,Loop,41.890363,-87.640316,163
MOV028631,2024,9,Loop,41.858296,-87.647411,Rogers Park,42.004681,-87.687019,205
MOV028632,2025,2,Englewood,41.781452,-87.642028,Hyde Park,41.800939,-87.607623,188
MOV028633,2024,11,Englewood,41.778606,-87.633666,Lakeview,41.960448,-87.647486,377
MOV028634,2021,6,South Shore,41.778882,-87.580667,Lakeview,41.947822,-87.635135,297
MOV028635,2021,3,Englewood,41.776446,-87.6563,Lakeview,41.933701,-87.641333,369
MOV028636,2021,7,Hyde Park,41.779628,-87.584817,Lakeview,41.923224,-87.647633,367
MOV028637,2025,5,Hyde Park,41.811464,-87.595262,Loop,41.873937,-87.623734,153
MOV028638,2025,5,Rogers Park,41.995464,-87.665418,Loop,41.87214,-87.636025,114
MOV028639,2022,8,Hyde Park,41.793906,-87.581731,Englewood,41.771526,-87.638443,190
MOV028640,2025,12,Austin,41.879678,-87.771748,South Shore,41.779218,-87.577626,200
MOV028641,2021,11,Lakeview,41.949088,-87.667406,Hyde Park,41.78302,-87.593167,66
MOV028642,2025,2,Pilsen,41.872361,-87.645181,Rogers Park,41.989649,-87.679202,114
MOV028643,2022,5,Loop,41.893126,-87.639623,Pilsen,41.86557,-87.656923,216
MOV028644,2023,2,Austin,41.887159,-87.774678,Loop,41.877834,-87.616013,150
MOV028645,2025,11,Lakeview,41.952906,-87.636453,South Shore,41.763199,-87.561632,349
MOV028646,2025,9,Englewood,41.786078,-87.656841,Pilsen,41.858658,-87.637887,267
MOV028647,2024,3,Pilsen,41.867232,-87.659631,Rogers Park,42.029084,-87.662693,299
MOV028648,2024,5,Lakeview,41.933316,-87.650233,Hyde Park,41.807198,-87.596517,167
MOV028649,2024,7,Hyde Park,41.775265,-87.591718,Lakeview,41.932364,-87.665933,259
MOV028650,2025,4,Loop,41.873879,-87.62372,Lakeview,41.947329,-87.645975,113
MOV028651,2024,6,Englewood,41.787053,-87.635062,Loop,41.859637,-87.63386,55
MOV028652,2023,5,Hyde Park,41.808402,-87.606634,Loop,41.88692,-87.641107,155
MOV028653,2023,9,Hyde Park,41.804687,-87.571879,Englewood,41.790271,-87.64527,288
MOV028654,2023,3,Austin,41.889197,-87.76273,Rogers Park,42.005451,-87.665369,174
MOV028655,2025,4,Lakeview,41.948236,-87.642207,Englewood,41.764326,-87.656612,256
MOV028656,2022,10,South Shore,41.745441,-87.568712,Englewood,41.767708,-87.627486,241
MOV028657,2025,10,South Shore,41.741312,-87.591575,Hyde Park,41.795289,-87.588851,50
MOV028658,2021,3,Austin,41.899951,-87.749054,Rogers Park,42.000044,-87.679511,44
MOV028659,2022,10,Pilsen,41.843996,-87.651691,Englewood,41.792559,-87.638462,219
MOV028660,2021,1,Loop,41.861366,-87.614342,Englewood,41.75715,-87.657647,218
MOV028661,2023,6,Pilsen,41.858355,-87.639557,Englewood,41.763265,-87.635211,200
MOV028662,2023,8,Austin,41.896398,-87.749061,Lakeview,41.928674,-87.65604,90
MOV028663,2023,4,Pilsen,41.857673,-87.641594,Hyde Park,41.783854,-87.588158,371
MOV028664,2022,9,Hyde Park,41.784567,-87.598037,South Shore,41.75191,-87.584659,241
MOV028665,2024,2,Pilsen,41.872741,-87.646495,South Shore,41.762639,-87.563675,66
MOV028666,2022,8,Pilsen,41.851299,-87.661517,Austin,41.899755,-87.767632,377
MOV028667,2023,11,Englewood,41.786823,-87.64837,Lakeview,41.941754,-87.638211,202
MOV028668,2024,8,Loop,41.894928,-87.643072,Rogers Park,42.007877,-87.661328,226
MOV028669,2022,7,Lakeview,41.93684,-87.660597,Hyde Park,41.803319,-87.604684,104
MOV028670,2024,6,Hyde Park,41.776488,-87.571019,Englewood,41.770348,-87.637926,59
MOV028671,2023,3,Englewood,41.763806,-87.656789,Austin,41.875774,-87.770656,222
MOV028672,2022,8,Lakeview,41.945599,-87.633729,Austin,41.899886,-87.746108,205
MOV028673,2025,2,Englewood,41.792884,-87.630707,Lakeview,41.937592,-87.647179,321
MOV028674,2022,3,Lakeview,41.937598,-87.666206,Englewood,41.773594,-87.648416,53
MOV028675,2022,10,Hyde Park,41.784053,-87.586565,South Shore,41.754646,-87.556416,160
MOV028676,2024,11,South Shore,41.768896,-87.55785,Rogers Park,42.026692,-87.665717,336
MOV028677,2025,2,South Shore,41.753001,-87.570573,Lakeview,41.938466,-87.664052,298
MOV028678,2025,3,Austin,41.878006,-87.751254,Lakeview,41.944725,-87.645551,392
MOV028679,2021,10,Englewood,41.758417,-87.636683,Loop,41.891138,-87.629434,388
MOV028680,2025,1,Loop,41.896161,-87.616516,Rogers Park,42.001003,-87.671487,35
MOV028681,2024,5,Hyde Park,41.792476,-87.604972,Loop,41.894808,-87.614461,117
MOV028682,2023,12,Rogers Park,42.015544,-87.680797,Lakeview,41.960345,-87.638259,47
MOV028683,2021,4,Pilsen,41.867608,-87.661184,South Shore,41.74759,-87.588617,262
MOV028684,2023,11,Rogers Park,42.015463,-87.659497,Englewood,41.793613,-87.652802,159
MOV028685,2024,8,South Shore,41.754913,-87.581466,Lakeview,41.954048,-87.647552,134
MOV028686,2023,2,South Shore,41.751201,-87.565025,Rogers Park,42.005432,-87.688663,198
MOV028687,2023,8,South Shore,41.748915,-87.557551,Lakeview,41.931201,-87.638577,364
MOV028688,2025,10,Hyde Park,41.786382,-87.594571,Englewood,41.780636,-87.657635,326
MOV028689,2025,10,Pilsen,41.873928,-87.644102,Rogers Park,42.023039,-87.657711,131
MOV028690,2024,8,Englewood,41.762283,-87.650402,Lakeview,41.928121,-87.656069,125
MOV028691,2021,5,Austin,41.869451,-87.771156,Hyde Park,41.798111,-87.604919,367
MOV028692,2023,3,Pilsen,41.848769,-87.65827,Loop,41.891431,-87.639265,386
MOV028693,2022,12,Loop,41.858179,-87.623444,Hyde Park,41.797012,-87.593382,346
MOV028694,2024,10,South Shore,41.748494,-87.554979,Hyde Park,41.780034,-87.599091,162
MOV028695,2022,3,Englewood,41.791831,-87.642111,Hyde Park,41.788309,-87.604842,184
MOV028696,2022,6,Pilsen,41.867065,-87.653179,Austin,41.890719,-87.771529,324
MOV028697,2021,10,Hyde Park,41.779464,-87.593408,Loop,41.879448,-87.635938,362
MOV028698,2024,7,Pilsen,41.840874,-87.639994,Loop,41.874996,-87.614397,326
MOV028699,2022,12,Lakeview,41.924173,-87.655753,Pilsen,41.853565,-87.661504,308
MOV028700,2025,2,Pilsen,41.839085,-87.665776,South Shore,41.746264,-87.572463,384
MOV028701,2021,10,Austin,41.88299,-87.762127,Rogers Park,42.004658,-87.67414,241
MOV028702,2021,12,Loop,41.85981,-87.637784,South Shore,41.775038,-87.579082,94
MOV028703,2025,8,Lakeview,41.940337,-87.634587,Pilsen,41.866927,-87.662375,34
MOV028704,2025,5,South Shore,41.772975,-87.570053,Englewood,41.763705,-87.650584,248
MOV028705,2023,6,South Shore,41.776758,-87.580399,Hyde Park,41.791362,-87.583662,65
MOV028706,2021,12,South Shore,41.766707,-87.568749,Loop,41.892533,-87.623532,84
MOV028707,2023,6,Englewood,41.764815,-87.633815,Pilsen,41.869104,-87.666517,21
MOV028708,2022,7,Hyde Park,41.781045,-87.586693,Rogers Park,42.010963,-87.664889,332
MOV028709,2022,4,Austin,41.888237,-87.746462,Loop,41.868433,-87.63303,306
MOV028710,2025,1,Austin,41.868946,-87.765526,Pilsen,41.858332,-87.642542,242
MOV028711,2022,8,Lakeview,41.924228,-87.657064,Englewood,41.759685,-87.651817,158
MOV028712,2022,3,Englewood,41.758147,-87.658123,South Shore,41.76929,-87.587744,144
MOV028713,2022,12,Loop,41.884476,-87.644274,Hyde Park,41.812118,-87.59102,215
MOV028714,2021,10,Loop,41.895565,-87.625016,Pilsen,41.872556,-87.644184,150
MOV028715,2025,12,Loop,41.882373,-87.643337,Lakeview,41.942836,-87.644511,35
MOV028716,2024,6,Pilsen,41.842814,-87.661947,Hyde Park,41.802691,-87.596443,93
MOV028717,2024,10,Rogers Park,42.026669,-87.659214,Hyde Park,41.801486,-87.592621,37
MOV028718,2023,4,Lakeview,41.953213,-87.661444,Pilsen,41.846981,-87.664763,357
MOV028719,2023,6,Pilsen,41.862266,-87.667624,Lakeview,41.945509,-87.63805,230
MOV028720,2024,2,Austin,41.868662,-87.76285,South Shore,41.741275,-87.563912,355
MOV028721,2021,11,Pilsen,41.841265,-87.662784,South Shore,41.746095,-87.589432,267
MOV028722,2024,5,Loop,41.881419,-87.624288,Rogers Park,41.994907,-87.681172,393
MOV028723,2023,11,Lakeview,41.936669,-87.669235,South Shore,41.756372,-87.586458,209
MOV028724,2024,9,South Shore,41.772039,-87.572209,Loop,41.891405,-87.620132,358
MOV028725,2024,11,Englewood,41.77834,-87.657388,Loop,41.871277,-87.637917,175
MOV028726,2022,11,Hyde Park,41.805095,-87.596885,Pilsen,41.86726,-87.648244,390
MOV028727,2023,3,Pilsen,41.852199,-87.667793,Hyde Park,41.780418,-87.590474,300
MOV028728,2023,10,Englewood,41.795356,-87.643143,Lakeview,41.937714,-87.664774,164
MOV028729,2022,8,Lakeview,41.945154,-87.653565,Hyde Park,41.792386,-87.5814,146
MOV028730,2023,9,Lakeview,41.938702,-87.661287,Pilsen,41.858273,-87.666451,104
MOV028731,2025,1,Loop,41.872797,-87.621453,Hyde Park,41.81382,-87.571064,122
MOV028732,2024,7,Austin,41.902133,-87.780588,South Shore,41.74704,-87.569083,23
MOV028733,2022,8,Loop,41.882021,-87.614114,South Shore,41.780102,-87.589723,384
MOV028734,2025,3,Loop,41.879742,-87.647382,Lakeview,41.928203,-87.639777,223
MOV028735,2025,12,Englewood,41.766302,-87.646779,Pilsen,41.867106,-87.648982,84
MOV028736,2022,7,Hyde Park,41.791557,-87.575404,Lakeview,41.942655,-87.667243,355
MOV028737,2022,12,Lakeview,41.936545,-87.642348,South Shore,41.741223,-87.581063,281
MOV028738,2023,10,Rogers Park,42.010821,-87.676947,South Shore,41.75034,-87.589653,338
MOV028739,2023,2,Lakeview,41.960855,-87.672728,Austin,41.872907,-87.759506,349
MOV028740,2022,10,Rogers Park,42.023411,-87.673326,Lakeview,41.929788,-87.654786,163
MOV028741,2025,12,Lakeview,41.945392,-87.633666,Austin,41.87096,-87.746537,349
MOV028742,2023,5,Pilsen,41.856952,-87.664237,South Shore,41.74529,-87.560998,150
MOV028743,2025,5,South Shore,41.775063,-87.563613,Austin,41.90161,-87.767202,301
MOV028744,2023,12,Loop,41.893453,-87.625969,Pilsen,41.865891,-87.642533,235
MOV028745,2023,2,Loop,41.89491,-87.638905,Lakeview,41.934713,-87.647287,392
MOV028746,2024,7,Austin,41.907058,-87.750333,Hyde Park,41.794482,-87.609752,275
MOV028747,2025,11,Austin,41.891121,-87.750804,Hyde Park,41.811625,-87.576938,223
MOV028748,2021,6,Hyde Park,41.812426,-87.586322,Austin,41.906509,-87.777804,242
MOV028749,2025,10,South Shore,41.740938,-87.58358,Hyde Park,41.791876,-87.577385,120
MOV028750,2021,9,Englewood,41.787835,-87.639302,South Shore,41.755821,-87.588071,263
MOV028751,2022,4,Englewood,41.780419,-87.659539,Austin,41.87054,-87.757651,312
MOV028752,2024,3,Loop,41.895646,-87.613298,Pilsen,41.838306,-87.658541,116
MOV028753,2023,1,Pilsen,41.855986,-87.64622,Rogers Park,42.008073,-87.678784,347
